"resmean10";"resmean50";"resmean100";"resmean1000";"ressd10";"ressd50";"ressd100";"ressd1000"
9,66813686671208;9,9265923357694;9,95895869001574;10,047978367147;1,39398214564505;1,14224202172276;1,14541777101686;1,02108572898318
9,81707060136292;9,99165836854647;10,2242273894234;9,97626511229018;0,774406643028633;1,14724096427691;1,05491654363027;1,04051207190927
9,73416094368886;10,0528385869329;10,110097055481;10,0606849749007;1,18557556430731;1,14696716890203;0,98893106356357;0,968022132098913
10,0527952266375;10,3960402902715;9,97854510654443;9,97584241302421;1,17590233568106;0,922614187357264;1,05785242062275;0,991114829585072
10,3612039539859;10,3241900023272;10,1746537721127;10,0130677414374;0,93497301376034;0,887797963865992;0,956795697635353;1,00699816052982
9,63086737959776;9,89557163488151;10,0920399564224;10,0466837265682;1,0541492184224;1,03749038320669;0,947520466652884;1,00731964768782
10,445629067111;9,9233866755367;9,93729028156673;10,0010391850654;1,00259836062216;1,00121641772548;1,04705001400802;1,01710171642512
9,55523988410383;10,033143722826;9,93858551166788;9,98366020123822;1,19444663032705;1,10864128035155;1,08948727719289;0,979710441836609
10,0107956809214;10,0626785941317;10,0796870925678;10,0286955682942;1,04122422666874;0,957856657148888;0,976099718901839;0,984688201300824
10,3149417573473;10,2868394781031;9,98491969472522;9,9492301085039;1,14997474847017;0,942080103887992;0,874209532900599;0,997037229177245
9,60606788987809;9,95115603679139;10,0460401190009;9,94143151933525;0,843867810333734;1,0853720825495;1,00477015722586;0,987173373117985
10,112459357952;10,2333589606261;9,87894086461186;9,97059410750028;1,28819535684764;0,760106250329776;0,973033620067504;0,970045468775075
10,0605273852106;9,86661838847683;9,99966105419416;10,0271491560633;0,88542774940446;1,02500622976741;1,11274381329164;1,03221928874174
10,0113169973691;10,0076706416559;9,9034023067297;9,96452530561904;0,969283364113734;1,06398497239678;1,20608829854057;1,02719439528198
10,4745691483682;9,87584168653167;10,0266549414114;9,99455007927099;1,44921431863569;1,11467117852185;1,00121507118099;0,967822996937246
10,364102889258;10,0013333684577;9,82297480566005;10,0083059447416;0,893445169990079;1,06008731057231;0,973504945556597;0,998829981258103
10,5865692648698;10,1863086599471;10,0529013274982;10,0375729732444;0,939619433259561;1,04576662686956;1,05708885556132;0,974741499350237
10,5516724692318;9,97294960548083;10,1752482714898;10,0236384078614;0,901824313773771;0,887631909676038;0,963801662444467;0,992693810356641
10,1723673702645;10,1016676744055;10,0105378365863;9,92657633436486;1,09439598075118;0,849880298142382;1,07919968048915;0,992214727195818
10,3052279926394;9,86828656507121;9,84626032583577;10,0105899715364;0,667592914535062;0,882063895259907;0,951546798664485;0,993516131729303
10,1981872769511;10,1583375148827;10,0776003276455;9,98870554953963;1,14346921287026;1,12147556124633;0,953207940395759;1,01457852529318
10,2689986029835;9,93370560264025;10,0503445352407;10,0146448757035;0,606039477115013;0,857719462629787;0,908715752137408;0,969161227224761
10,3246432786749;9,99746459360342;9,75112842371188;10,0344831413188;1,03688967714373;0,994148150655742;0,91090454528957;1,01807226483573
10,1669308984288;9,76075406924367;9,96979808410556;10,020710989073;0,70356688694903;0,936552712483618;0,830327997422916;1,02254363167185
10,6615159803086;9,97948486024592;10,1792168508713;10,0410361831932;0,73306195453017;1,13881283971331;0,993699548347124;0,997290473435066
10,1797292051471;10,0204310403438;10,0502471478665;9,98305074370585;0,901615165281676;1,08584877501166;0,924191088495905;1,00986885792466
10,0697180898488;9,86513470626826;10,2397500668393;10,0195900816237;1,26656149879309;1,18430309091426;0,984040294993812;1,01254146682539
9,45500143145343;9,94196702397677;10,1199619000177;10,0150954962738;0,696939922842553;1,22630807862765;1,03171694458791;0,990970746290188
10,2304959539296;9,98527393975701;10,1170817767389;10,0483347352592;0,865882791414473;1,05722163123004;0,957122344293839;0,958671937439531
9,54431837304971;10,0672630312926;10,0542592141384;10,0374751606059;1,09061397783712;0,940205597802854;1,08014688862199;0,96912701195749
10,1664009672027;9,89247482209912;10,0285483100065;10,0180221506932;1,2856679102119;1,00927434464063;0,880127771837784;1,02672605096452
10,4566429706685;9,75378481339592;10,0773754924644;9,98420044586737;1,13242742257842;0,931520346635781;0,911598509571996;1,01187333280229
9,63403980339137;9,96456871465418;10,0148714540765;9,99832640463688;0,912563773908289;0,97715480030368;0,943454162203029;0,985358869240112
9,48727926869422;10,1415464639139;10,1302201464672;10,0212854427137;0,488600881652761;1,12412048528336;0,958935417688111;0,972116076862839
9,87344481797323;10,2736501017827;9,99335369330576;9,9897663109988;0,620635504568089;0,964883584976953;0,976184523748979;1,00433040296372
9,79124924695745;10,0773240164007;9,86188976491668;9,99249617260484;1,12715026224097;0,952440324249043;1,12500875430111;0,991945872739679
9,96356582176812;10,2181213779297;10,0521094265836;10,0100997305226;1,16828170908704;1,13325407663254;0,998203588541173;0,937943012653979
9,77482564456742;9,80238450622756;9,92980785014986;10,0461228242796;0,841034696180363;0,978945921390969;1,00252800872923;1,01268263845616
10,0671923023624;9,78620518181971;10,0311975154743;10,0282158675477;0,642983349880604;0,947126194056468;0,988442191432716;1,00258156660398
10,5698297485559;9,90691659919739;9,63947147116773;10,0195040103384;1,4035661564467;0,951767547871789;1,01843496995905;1,00277842249311
10,1140497827974;10,0282191491041;10,1129899228428;9,91330616531157;1,01500234528468;0,990932912892152;1,06445298255369;1,01261504416067
10,2013140524432;10,1272070340372;9,87361348906371;10,0420679776099;0,73327666116175;0,911078625234912;0,973866780186817;1,04481011966962
9,80663985764875;10,1419704863354;10,0761027592055;10,0070033475059;1,1761640702949;0,998246689060048;1,02264924142323;1,00771832997418
10,2902081539543;9,95933223778379;10,0828398394179;9,99277857818497;0,986437490570611;0,799211903079682;1,00237960654259;0,944841463704976
9,89969129750556;9,80719816200436;10,028935659891;9,99600741520156;0,704037805695923;0,902742116295372;0,993291201044115;0,998794951339601
9,65856948347404;9,69436616335005;9,86138121338724;10,0072212637017;0,341839981065505;0,915384851329249;0,911384648068465;0,989064652520025
10,7882102785809;9,99838965720664;9,96669757965598;9,99647862792687;0,987895165954246;0,803004202594821;0,919669585943216;1,00803079379815
10,0244358800543;9,9413057495248;9,99671659697314;10,0057522824314;0,787897533672911;0,85637359522001;1,11276225621565;1,00549071922107
10,7725242363945;10,2230041918948;10,177288342299;9,97518137053412;0,721474351254546;1,03630011815359;1,03796192074369;0,99302888807804
10,1906912140595;10,1350577657752;9,95667067279406;9,96101260263601;1,11566689681165;0,94761451464878;0,967005140222186;1,02163571443045
9,98813067796116;9,87665653799563;9,94347951222943;10,0416301811864;0,872830821492106;0,924924753304284;0,88223136189144;1,0245679654433
10,0435809635915;10,2236411467494;9,99416249772332;10,0092231054798;1,19619877318785;0,890518750553268;1,07183401996534;0,998118957647566
9,90288818195996;10,2911047039909;10,0143300883272;9,97559980256548;1,28729637377871;1,05167601906872;0,960820713124114;1,03052383909796
10,0125310045726;10,1887684917967;9,99768096170867;10,0622379388286;1,01848568790992;0,908377363704322;1,04689766175068;1,00213106287886
9,80800534642361;10,3211199998727;10,1726337981577;10,0285223988552;0,982990044352027;1,07847821079222;1,07966366536247;0,987577231005962
10,4583478046404;9,9180374159729;10,1228701453423;9,98210385809552;0,832128538267423;0,940738155664059;0,902445220166676;0,993263405241327
9,9837277579494;9,97249419168765;9,976973850863;9,9771162033685;0,743229019417072;0,954763644805757;0,96180148569627;1,01618763135411
10,0682609906966;10,2612721692994;9,95694758729694;10,0553597306113;0,649676820078728;0,937388352931018;0,902170256515895;1,00906759961184
10,2526941160446;9,9436052362084;10,1494232927861;10,0064132463014;0,52767323093623;1,13102636868821;1,11342739877017;1,01531804468507
10,402568610854;10,1639458993329;10,1402190124407;10,0120313808759;0,880321101131636;1,01472852841365;1,08368701507;1,00598359468174
9,72557987744057;9,9253200341621;10,0106201747593;9,96803341756907;0,920086482233646;0,906706433957108;1,08990537461394;1,04952625099964
10,1030258276328;10,1317136113209;9,9029717839368;10,0555784831863;0,864292924127645;0,839488307184268;1,02254827889575;1,00102828981128
10,3207265970238;9,99363667864585;10,0240646843713;10,0005334593493;1,19646830619792;1,00503832093909;1,03860310568175;1,00268984009809
9,04974423843265;10,1615328475598;9,89977167054664;9,99179835469799;0,814249239763135;0,799010801451364;0,870326764233611;1,0080652315783
10,1335019830987;10,0882249085106;10,0912848192389;10,0323817511993;0,738075634205796;0,91833282839514;0,926069528335955;0,985603150087969
9,96121786474809;9,94129276077507;10,0847132920305;9,97594643681743;1,23273606346578;0,962090382457477;0,911574164481436;1,01316763101491
10,2909360538892;10,1261333388457;10,0172150319723;9,97357755177526;0,837923515247166;1,12458881954221;1,09655004092009;0,970400189985099
9,94971584152989;10,1347950162399;9,97853725751377;10,0081448503085;1,24912796567496;0,757643503003079;1,08625405772674;1,02042413527964
9,87243967142328;10,0070755445711;9,97214470175298;10,0060772493504;0,853606338504951;1,06621937166415;1,01457618471378;0,985445279685711
9,96460722429683;9,98047762360804;10,0304714661129;10,0338622796244;1,02215559476364;0,876661728924802;1,06652531152361;0,985099098561528
9,5309056546127;9,72862025653185;10,0951852990974;9,99960805046922;0,688896497356012;1,16432519025975;1,0293989146223;1,00069716032098
9,81748971392333;9,99514940505734;10,0709403942662;10,0169234028715;0,783695457260744;1,06807005149743;0,9843543292495;0,972996801667263
10,3870107447672;10,0426641230572;9,92897328177099;9,97846520268462;1,86436797125423;1,10272807667425;1,01334405590901;1,04009213847083
10,2068581725213;10,0615032427557;9,88590485017713;9,99169916055121;0,749575003858936;0,881348714658741;0,977544342675107;1,02168164226367
9,43800564853244;9,90934133250584;10,0662328142813;10,0074394712657;0,632489871383869;1,05406336394678;0,93881790452125;0,9804105427732
9,70571166069031;9,94963542856544;9,93652076143765;9,97241061702256;1,36510874904547;0,947425571882888;1,03655535528527;1,00599192817204
10,3775163283921;10,0158649239859;9,96205172000849;10,0040118989871;1,08868789149762;1,06738414763084;0,95639579172084;0,977984063946724
10,2909191221284;10,0466770289147;10,0163944149995;10,019097760267;0,90881794371175;0,902857991619356;0,831895868595551;1,00041365821485
9,83374913440817;9,65596255366411;9,929095077141;10,0233741157531;1,00858602210669;1,09500394455765;0,999437215705638;0,968747943091938
9,7989685275393;9,62339599163953;9,94889893395453;10,0697163981123;0,588089644456445;0,935514654915998;0,990438037616035;1,01265979385966
10,1174951624269;10,138100397348;9,99481236492848;9,99019320638405;0,722621950358064;1,1258624979396;1,00064321369807;1,05771796949512
10,4195628453549;10,0876861421461;10,0072562379573;10,0127442922594;0,821920066978708;0,998934665050399;0,97914998171485;1,02550927021231
9,98607268274878;9,77324651611776;10,0642320020652;10,052593021209;1,2136914856531;0,924287393697779;1,02763478785546;0,985255996052108
10,1858520792841;9,97380178278166;10,0522520477772;10,0070865932198;1,22048546766081;1,01112167253528;0,953062431778321;0,981290141390338
10,2237702907253;10,2136058830665;10,07672784167;10,0222847886862;1,09950899263162;0,926424489087397;0,99856668230265;0,967931691755222
9,81598732630419;9,93829941011226;10,0677977921116;9,9881223224217;0,791419723006644;1,0931946858171;0,970076904479772;0,977742839242247
9,6397314712666;10,1642750754998;10,0378947983073;10,0098042382481;1,013255357257;0,991985624112367;0,986158427859143;0,965464087549856
9,93842435616683;10,0024416425049;10,0520055766677;9,94593568330438;0,984916210389385;1,00617843042983;1,03927174068451;0,994918931290315
10,3798898103316;10,0243480811119;9,94483815701806;9,961745579166;0,777069018531346;0,989503307689967;0,865181422995882;0,961433180381331
10,0905186417342;10,0339478186391;9,98777200948092;10,0035660494552;0,631115013805583;0,997100229759514;1,00762742678526;0,982101887829634
10,4249198124763;9,83933025002932;9,86115577211083;9,97014962786918;0,633804383891938;0,900058299705404;0,844286777943282;0,996407782208464
10,258723561326;9,88373219143612;9,89917218866543;9,95894881592138;0,610484001735431;0,921403158851401;0,9807230115634;1,036002187595
9,98569294791032;10,0087554979351;10,0382196433672;9,99325921152852;0,614993502688533;0,908939407352773;1,0073205583155;1,02051595002398
